num_cases,num_deaths,fatality_rate,f_rate,pop,D1,D2,MI,P,CHW,F,LE,PG,PR,PRG,PUG,PU,S,SU,SR,W,WU,WR,OD,ODU,ODR,chol_per_1000,death_by_chol_per_100k,temp_c,rain_mm
4,0.0,0.0,0.0,80274983.0,0.0,0.0,0.0,3.806,0.0,1.39,80.4365853659,-1.85371462876,25.512,-2.6229328426,-1.58889260816,74.488,99.2,99.3,99.0,100.0,100.0,100.0,0.0,0.0,0.0,4.98287243487e-05,0.0,10.2272941667,665.9261
1,0.0,0.0,0.0,80982500.0,0.0,0.0,0.0,0.0,0.0,1.47,81.0902439024,0.416877359168,24.906,-0.398866307136,0.688906595356,75.094,99.2,99.3,99.0,100.0,100.0,100.0,0.0,0.0,0.0,1.23483468651e-05,0.0,10.795175,709.1465
438,3.0,0.68,0.684931506849,24317734.0,0.0,0.0,395.6,0.096,0.0,4.272,60.6099756098,2.51755414372,49.287,1.14331130549,3.87149869735,50.713,13.7,19.2,8.0,83.1,90.9,75.1,20.1,7.5,33.0,0.0180115466351,0.0123366757774,28.0780166667,1240.8486
10628,105.0,0.99,0.987956341739,24928503.0,43.9,35.0,0.0,0.0,0.0,4.258,60.808,2.48059691829,48.606,1.08925437906,3.81451644099,51.394,14.0,19.5,8.2,84.3,91.3,76.8,19.9,7.3,33.2,0.426339279178,0.421204594596,27.7787083333,1153.08661
9548,100.0,1.05,1.04733975702,25544565.0,0.0,0.0,0.0,0.0,0.0,4.238,60.9770243902,2.44127262673,47.931,1.04282000187,3.74610749281,52.069,14.4,19.9,8.4,85.4,91.6,78.6,19.8,7.2,33.5,0.373778140282,0.391472706621,27.4998666667,1193.1172
50,0.0,0.0,0.0,26164432.0,0.0,0.0,0.0,0.0,0.0,4.209,61.1420731707,2.39763573345,47.265,0.998399866559,3.66859175486,52.735,14.7,20.2,8.6,86.5,91.9,80.4,19.5,6.8,33.7,0.00191099122656,0.0,27.6460833333,1071.37264
28944,243.0,0.8,0.839552238806,26786598.0,41.5,48.6,0.0,0.0,0.0,4.168,61.3116341463,2.35007566115,46.608,0.950290792193,3.58822942294,53.392,14.8,20.2,8.6,87.6,92.3,82.2,19.3,6.8,33.7,1.08054035081,0.907170070645,27.885675,1150.42604
692,8.0,1.2,1.15606936416,27409893.0,0.0,0.0,266.4,0.0,0.0,4.117,61.4917317073,2.30023188114,45.958,0.895805192826,3.51029217713,54.042,14.9,20.2,8.6,88.7,92.6,84.0,19.1,6.8,33.7,0.0252463590427,0.0291865422459,27.9664,1022.15832
3,0.0,0.0,0.0,11316351.0,0.0,0.0,0.0,0.0,0.0,5.256,57.0005365854,2.72262155148,64.703,2.04336031586,3.97988592438,35.297,18.4,32.0,10.9,73.8,91.9,63.9,18.3,1.0,27.7,0.00026510312379,0.0,26.2045083333,1645.96252
7350,133.0,1.81,1.80952380952,11628767.0,39.9,34.3,0.0,0.0,0.0,5.175,57.6376341463,2.72332710077,64.252,2.02384481867,3.99298129872,35.748,18.9,32.7,11.2,74.8,92.2,65.0,17.2,0.8,26.4,0.632053252077,1.14371540852,26.1045,1696.61329
319,32.0,10.03,10.0313479624,11948726.0,0.0,0.0,0.0,0.0,0.0,5.094,58.2164878049,2.71427198219,63.791,1.9942058486,3.99559677182,36.209,19.4,33.4,11.5,75.7,92.5,66.2,16.2,0.6,25.1,0.0266974069035,0.267810978342,26.2134416667,1740.44991
1,0.0,0.0,0.0,12275527.0,0.0,0.0,0.0,0.0,0.0,5.013,58.7334390244,2.69829437337,63.32,1.95720773461,3.99068625913,36.68,20.0,34.1,11.8,76.7,92.7,67.4,15.2,0.4,23.7,8.14628976825e-05,0.0,26.2368083333,1716.58275
3068,22.0,0.72,0.717079530639,1714620.0,0.0,0.0,0.0,0.0,0.0,4.972,54.5035121951,2.42688621175,53.076,0.85114597942,4.23966452851,46.924,20.2,33.5,8.5,73.6,92.5,56.9,18.1,1.6,32.7,1.78931774971,1.28308313212,27.4685333333,1520.27732
969,28.0,2.89,2.88957688338,1757138.0,0.0,0.0,0.0,0.0,0.0,4.906,54.8384146341,2.44948673689,52.253,0.886665922725,4.18825727938,47.747,20.5,33.5,8.5,75.5,94.6,58.0,17.8,1.6,32.7,0.551464939009,1.59350033976,27.479575,1583.39431
11,2.0,18.2,18.1818181818,1800513.0,54.6,0.0,0.0,0.0,0.0,4.835,55.1600487805,2.43852752057,51.45,0.889884599733,4.10627814709,48.55,20.7,33.5,8.5,77.4,96.7,59.1,17.6,1.6,32.7,0.00610936994068,0.111079453467,27.4470416667,1334.62267
179379,3990.0,2.22,2.22434064188,9999617.0,0.0,0.0,20.2,0.0,0.0,3.325,61.2401219512,1.47755850524,47.984,-1.58648453034,4.38984022448,52.016,25.9,33.5,17.7,59.3,69.7,48.1,23.7,8.6,40.0,17.9385870479,39.9015282285,24.2979583333,1995.3782
340311,2869.0,0.84,0.843052384437,10144890.0,0.0,0.0,0.0,0.0,0.0,3.245,61.645195122,1.44233381787,46.544,-1.6046051584,4.1730744225,53.456,26.3,33.5,18.1,58.9,68.5,48.0,22.5,8.4,38.8,33.5450655453,28.2802474941,24.0294833333,1703.6552
112076,894.0,0.8,0.797673007602,10288828.0,56.7,52.9,0.0,0.0,0.0,3.169,62.0333902439,1.40885159325,45.159,-1.6120039463,3.96677642022,54.841,26.7,33.5,18.4,58.5,67.3,47.9,21.4,8.1,37.5,10.8929802306,8.68903630229,24.4872416667,1691.1501
58809,593.0,1.01,1.00834906222,10431249.0,0.0,0.0,0.0,0.0,0.0,3.098,62.4011463415,1.37473661904,43.832,-1.60781337949,3.76565160127,56.168,27.1,33.5,18.8,58.0,66.1,47.7,20.3,7.9,36.3,5.6377716609,5.68484176727,24.5495666667,1070.5193
27753,296.0,1.1,1.06655136382,10572029.0,0.0,0.0,0.0,0.0,0.0,3.033,62.7474390244,1.3405727271,42.564,-1.59496720224,3.57298712154,57.436,27.4,33.6,19.2,57.5,64.9,47.6,19.3,7.7,35.0,2.62513468323,2.7998409766,25.2974833333,1381.0492
36045,322.0,0.9,0.893327784714,10711067.0,0.0,0.0,8.4,0.0,0.0,2.973,63.0737560976,1.30657661813,41.355,-1.57495774605,3.38966934184,58.645,27.6,33.6,19.2,57.7,64.9,47.6,19.0,7.7,35.0,3.36521095424,3.00623644685,25.8069,1113.173
5155,9.0,0.17,0.174587778855,1230984504.0,0.0,0.0,33.1,0.69,0.0,2.622,66.5061463415,1.37435100598,69.07,0.8789823398,2.48950144618,30.93,35.5,60.3,24.5,90.3,95.7,87.9,49.9,13.1,66.4,0.00418770503061,0.000731122119796,25.1492583333,1146.47283
6008,54.0,0.9,0.89880159787,1279498874.0,0.0,0.0,0.0,0.0,0.0,2.465,67.6604146341,1.25119062624,68.006,0.718833736258,2.39226390054,31.994,38.5,62.0,27.5,93.1,96.7,91.5,45.9,10.6,62.6,0.00469558834485,0.00422040230729,24.4063583333,1160.1732
4031,21.0,0.5,0.520962540313,1295291543.0,0.0,0.0,0.0,0.0,0.0,2.427,68.013804878,1.22673029573,67.634,0.678218163733,2.38274066754,32.366,39.5,62.6,28.5,94.1,97.1,92.6,44.6,9.8,61.3,0.00311204069986,0.00162125662856,24.5342416667,942.29585
889,4.0,0.4,0.44994375703,1311050527.0,0.0,0.0,18.6,0.0,0.0,2.395,68.3485609756,1.20929453041,67.253,0.644375757581,2.37958104033,32.747,39.6,62.6,28.5,94.1,97.1,92.6,44.4,9.8,61.3,0.000678082180428,0.000305098843837,24.6535583333,1080.98025
1187,12.0,1.01,1.01095197978,75184322.0,0.0,61.38,0.0,0.0,0.0,1.755,74.4125853659,1.2459520917,28.8,-0.727501893693,2.05539898442,71.2,89.3,92.8,80.6,95.9,97.8,91.3,0.5,0.0,1.7,0.0157878659862,0.0159607743753,17.8540283333,209.69632
53,0.0,0.0,0.0,76156975.0,0.0,0.0,0.0,0.0,0.0,1.742,74.7993414634,1.28539455043,28.231,-0.710077084836,2.08137528704,71.769,89.6,92.8,81.6,96.0,97.7,91.7,0.2,0.0,0.8,0.000695931003037,0.0,17.718915,222.56371
256,7.0,2.73,2.734375,77152445.0,0.0,0.0,0.0,0.0,0.0,1.726,75.1259756098,1.29865991354,27.68,-0.672394260774,2.06346903524,72.32,89.9,92.8,82.3,96.1,97.7,92.1,0.0,0.0,0.0,0.00331810612094,0.00907294642445,18.2488133333,192.70109
86,1.0,1.2,1.16279069767,79109272.0,0.0,0.0,0.5,0.0,0.0,1.685,75.5913414634,1.22813638287,26.625,-0.70608561097,1.93934689489,73.375,90.0,92.8,82.3,96.2,97.7,92.1,0.0,0.0,0.0,0.0010871039238,0.00126407433,18.5879066667,197.20344
2,0.0,0.0,0.0,30868156.0,0.0,0.0,0.0,0.607,0.0,4.659,68.4901219512,2.95070667673,30.966,2.77646820144,3.02896210065,69.034,83.3,85.7,77.8,85.1,94.0,65.2,1.0,0.1,3.1,6.47916901807e-05,0.0,24.0515666667,149.8733
4693,4.0,0.0,0.0852333262306,32957622.0,0.0,0.0,0.0,0.0,0.0,4.637,68.9497317073,3.36277767155,30.825,3.1132877921,3.47415339849,69.175,84.8,86.2,81.8,86.1,93.9,68.5,0.2,0.0,0.5,0.142394982259,0.0121367979765,22.8762441667,147.87465
1,0.0,0.0,0.0,34107366.0,0.0,0.0,0.0,0.0,0.0,4.607,69.1834878049,3.42908183123,30.738,3.14644262615,3.55477155233,69.262,85.6,86.4,83.8,86.5,93.8,70.1,0.0,0.0,0.0,2.93191799097e-05,0.0,21.9700208333,197.21682
4965,2.0,0.04,0.0402819738167,36423395.0,0.0,0.0,0.0,0.0,0.0,4.515,69.5902682927,3.20851826109,30.529,2.84885259653,3.36698323698,69.471,85.6,86.4,83.8,86.6,93.8,70.1,0.0,0.0,0.0,0.136313487526,0.0054909763354,23.22258,114.15744
1,0.0,0.0,0.0,8059500.0,0.0,0.0,0.0,0.0,0.0,3.03,82.056097561,1.86605289479,7.988,1.08054120548,1.93453890729,92.012,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.000124077176003,0.0,20.8082,283.97332
1,0.0,0.0,0.0,60233948.0,0.0,0.0,0.0,0.0,0.0,1.39,82.6902439024,1.15925111681,31.314,0.75768015467,1.34286416845,68.686,99.5,99.5,99.6,100.0,100.0,100.0,0.0,0.0,0.0,1.66019335143e-05,0.0,12.6158583333,987.3753
12,0.0,0.0,0.0,127817277.0,0.0,0.0,0.0,0.0,0.0,1.39,82.5912195122,-0.197526883816,8.752,-8.16663870802,0.601289465233,91.248,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,9.38840216413e-05,0.0,11.3696116667,1745.8783
3,0.0,0.0,0.0,127561489.0,0.0,0.0,0.0,0.0,0.0,1.41,83.096097561,-0.200320558786,8.098,-7.96683629451,0.513851443123,91.902,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,2.35180697836e-05,0.0,11.1926575,1716.0369
8,0.0,0.0,0.0,127338621.0,0.0,0.0,0.0,0.0,0.0,1.43,83.3319512195,-0.174866975767,7.509,-7.72634548613,0.463987801655,92.491,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,6.28246162647e-05,0.0,11.5285275,1660.34
5,0.0,0.0,0.0,127131800.0,0.0,0.0,0.0,0.0,0.0,1.42,83.587804878,-0.162550165734,6.979,-7.48221937097,0.408843226044,93.021,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3.93292630168e-05,0.0,11.3264641667,1708.1161
7,0.0,0.0,0.0,126958472.0,0.0,0.0,0.0,0.0,0.0,1.46,83.8436585366,-0.136430273793,6.502,-7.21600663604,0.375046484798,93.498,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,5.51361393196e-05,0.0,11.8943383333,1768.5168
3188,63.0,1.98,1.97616060226,40328313.0,0.0,0.0,95.2,0.183,0.0,4.629,58.7186097561,2.6593215094,76.429,2.15294289068,4.31911774964,23.571,29.2,30.5,28.8,60.0,83.3,52.9,13.2,2.7,16.4,0.0790511618971,0.156217791704,25.3945916667,646.6178
74,2.0,2.7,2.7027027027,41419954.0,0.0,0.0,0.0,0.181,0.0,4.556,59.5342195122,2.67089672851,76.033,2.1514241588,4.33696347388,23.967,29.4,30.7,29.0,60.8,82.9,53.9,12.9,2.6,16.1,0.0017865785172,0.00482859058704,25.35425,652.3784
35,9.0,25.7,25.7142857143,44863583.0,45.1,53.8,0.0,0.0,0.0,4.334,61.5763658537,2.6441213959,74.803,2.08820549821,4.31292686706,25.197,30.1,31.2,29.7,63.1,81.6,56.8,12.1,2.6,15.3,0.000780142771923,0.0200608141352,25.4499666667,627.9245
13291,67.0,0.5,0.504100519148,46050302.0,0.0,0.0,166.0,0.0,0.0,4.263,62.1337317073,2.61079241574,74.378,2.04101430115,4.2834310459,25.622,30.1,31.2,29.7,63.2,81.6,56.8,12.0,2.6,15.3,0.288619171271,0.145493074074,25.446125,786.837
5,0.0,0.0,0.0,3892115.0,0.0,0.0,0.0,0.0,0.0,2.072,74.697902439,3.63649511704,1.658,2.67608111121,3.65276650738,98.342,100.0,100.0,100.0,99.0,99.0,99.0,0.0,0.0,0.0,0.00128464857796,0.0,26.694425,93.66802
237,4.0,1.69,1.68776371308,6260544.0,0.0,0.0,17.8,0.272,0.0,3.293,64.3336341463,1.73024489265,66.877,0.0429291647912,5.22633098163,33.123,58.7,86.4,44.9,67.5,81.8,60.4,34.2,7.2,47.5,0.0378561351857,0.0638922112839,24.4903583333,1678.3394
1546,0.0,0.0,0.0,3957990.0,0.0,0.0,335.1,0.014,0.0,5.024,59.4412926829,3.50938283027,52.199,2.82207875726,4.26535863083,47.801,15.6,26.9,5.2,71.1,84.5,58.9,47.5,25.0,68.1,0.390602300663,0.0,26.0537333333,2795.7195
1146,0.0,0.0,0.0,4079574.0,0.0,0.0,0.0,0.0,0.0,4.945,59.8643414634,3.02562505514,51.832,2.32008255614,3.79043811925,48.168,15.8,27.1,5.4,72.0,85.3,59.6,47.6,25.5,68.1,0.280911683426,0.0,25.5770083333,2493.7117
219,0.0,0.0,0.0,4190155.0,0.0,0.0,0.0,0.0,0.0,4.868,60.2043658537,2.67451548898,51.459,1.95227774673,3.44590922378,48.541,16.1,27.4,5.5,72.9,86.2,60.4,47.6,26.0,68.1,0.0522653696582,0.0,25.4132,2189.0479
92,0.0,0.0,0.0,4293692.0,46.4,60.4,0.0,0.0,0.0,4.793,60.5203902439,2.44092428015,51.079,1.69972871597,3.22072312708,48.921,16.4,27.6,5.6,73.8,87.0,61.1,47.7,26.4,68.0,0.0214267814273,0.0,25.6445666667,2415.7613
44,0.0,0.0,0.0,4396554.0,0.0,0.0,0.0,0.0,0.0,4.719,60.8344146341,2.36740833675,50.692,1.60686389221,3.15537719449,49.308,16.6,27.8,5.8,74.7,87.8,61.9,47.7,26.9,68.0,0.0100078379567,0.0,25.5748,2661.2446
1155,17.0,1.47,1.47186147186,14769824.0,47.6,69.0,419.5,0.019,0.0,5.531,56.8362439024,3.02968165411,84.46,2.89597325097,3.75953053346,15.54,38.8,47.0,37.3,81.0,94.8,78.5,9.0,1.9,10.3,0.0781999839673,0.115099543502,22.9658583333,941.71509
120,4.0,3.33,3.33333333333,15226813.0,0.0,0.0,0.0,0.0,0.0,5.423,58.5001219512,3.047170654,84.337,2.90143407094,3.83555693545,15.663,39.2,47.0,37.8,82.9,94.9,80.6,8.0,1.8,9.2,0.00788083494557,0.0262694498186,22.3816583333,1146.65082
187,2.0,1.07,1.06951871658,15700436.0,0.0,0.0,0.0,0.0,0.0,5.318,60.0502926829,3.06305957031,84.202,2.90286049206,3.92126336973,15.798,39.7,47.1,38.3,84.7,95.1,82.8,7.1,1.6,8.1,0.0119104972626,0.0127384997461,22.2137416667,1072.40625
693,11.0,1.6,1.5873015873,17215232.0,0.0,0.0,188.8,0.0,0.0,5.048,63.7968536585,3.06701458003,83.728,2.86418148358,4.11725228625,16.272,41.0,47.3,39.8,90.2,95.7,89.1,4.2,1.3,4.7,0.0402550485524,0.0638969024641,22.6955583333,868.84108
443,6.0,1.35,1.35440180587,28119500.0,0.0,0.0,6.5,1.198,0.444,1.998,74.1577804878,1.6439192389,29.088,-1.19293198786,2.83127576481,70.912,95.4,95.9,94.2,97.3,99.6,91.7,0.5,0.0,1.7,0.0157541919309,0.0213375060012,25.896675,3170.086
586,10.0,1.71,1.70648464164,28572970.0,0.0,0.0,0.0,0.0,0.0,1.982,74.2867560976,1.59978801919,28.265,-1.27035244618,2.75369725942,71.735,95.7,96.1,94.8,97.7,99.9,92.1,0.3,0.0,1.1,0.0205088935452,0.0349981118519,25.6383,3477.696
282,1.0,0.4,0.354609929078,29021940.0,0.0,0.0,0.0,0.0,0.0,1.968,74.4233170732,1.55909296321,27.474,-1.27932356099,2.65572660714,72.526,95.9,96.1,95.4,97.9,100.0,92.4,0.0,0.0,0.1,0.00971678667932,0.00344566903522,25.7883083333,3312.158
171,1.0,0.58,0.584795321637,29465372.0,0.0,0.0,0.0,0.0,0.0,1.956,74.5675121951,1.5163647689,26.716,-1.28138164854,2.55608331424,73.284,96.0,96.1,95.9,98.0,100.0,92.7,0.0,0.0,0.0,0.00580342240376,0.00339381427121,25.9348583333,3236.181
134,1.0,0.7,0.746268656716,29901997.0,0.0,0.0,0.0,0.0,0.0,1.944,74.7182926829,1.47095241053,25.99,-1.28412942169,2.45674502283,74.01,96.0,96.1,95.9,98.2,100.0,93.0,0.0,0.0,0.0,0.00448130604789,0.00334425824469,25.8254916667,2916.1668
244,2.0,0.8,0.819672131148,30331007.0,0.0,0.0,1.9,0.0,0.0,1.931,74.8751707317,1.4245255136,25.295,-1.28598719209,2.35920690504,74.705,96.0,96.1,95.9,98.2,100.0,93.0,0.0,0.0,0.0,0.00804457300082,0.00659391229576,26.0719083333,2655.672
2220,95.0,4.28,4.27927927928,15639115.0,0.0,0.0,0.0,0.0,0.0,6.474,56.6546829268,3.06342762185,63.211,1.81670055429,5.24253886695,36.789,22.9,36.4,15.0,68.9,89.6,56.9,12.4,2.5,18.1,0.141951766452,0.607451252836,29.2277416667,287.70342
219,19.0,8.68,8.67579908676,16112333.0,0.0,0.0,0.0,0.0,0.0,6.396,57.095,2.98098557495,62.421,1.72332365996,5.10564181277,37.579,23.3,36.7,15.3,70.9,91.3,58.7,11.7,2.4,17.2,0.0135920726067,0.117922091109,28.7673666667,344.37089
23,2.0,8.7,8.69565217391,16592097.0,34.4,36.8,0.0,0.0,0.0,6.314,57.535195122,2.93414940732,61.637,1.6702131229,4.99894736457,38.363,23.8,37.0,15.5,73.0,93.1,60.5,10.9,2.3,16.3,0.00138620211779,0.0120539314591,28.9210833333,324.38628
46,3.0,6.52,6.52173913043,3683221.0,33.7,18.8,0.0,0.0,0.0,4.778,62.2924878049,2.52455424674,42.652,0.975096398092,3.69271820621,57.348,36.9,54.7,13.1,55.5,56.4,54.3,37.0,12.8,69.5,0.0124890686711,0.0814504478553,28.7240083333,86.30956
1,0.0,0.0,0.0,118617542.0,0.0,0.0,0.6,1.991,0.0,2.356,76.0267804878,1.53076587184,22.175,0.195861908393,1.91441062438,77.825,82.3,86.4,67.8,94.1,96.2,86.7,3.9,1.6,11.9,8.43045626422e-06,0.0,20.749575,807.80993
1,0.0,0.0,0.0,120365271.0,0.0,0.0,0.0,2.095,0.0,2.328,76.1856585366,1.46266598583,21.882,0.132552555779,1.83844439873,78.118,83.0,86.8,69.5,94.6,96.4,88.0,3.1,1.2,10.0,8.30804426968e-06,0.0,21.5414583333,682.0788
2,0.0,0.0,0.0,122070963.0,0.0,52.32,0.0,0.0,0.0,2.3,76.354097561,1.40714951447,21.593,0.0776285464265,1.77642048632,78.407,83.7,87.2,71.1,95.1,96.7,89.4,2.4,0.8,8.0,1.63839126918e-05,0.0,21.5927166667,704.7571
187,1.0,0.53,0.534759358289,123740109.0,0.0,0.0,0.0,0.0,0.0,2.272,76.5326585366,1.35809314149,21.309,0.0341270114167,1.71965106885,78.691,84.4,87.6,72.8,95.6,96.9,90.8,1.6,0.4,6.0,0.00151123189976,0.000808145400939,21.1770166667,912.728
14,0.0,0.0,0.0,125385833.0,0.0,0.0,0.0,0.0,0.0,2.243,76.7218536585,1.32121763533,21.029,-0.0014904665041,1.67640822347,78.971,85.1,88.0,74.5,96.1,97.2,92.1,0.8,0.0,4.0,0.000111655357428,0.0,21.5132083333,841.60655
1,0.0,0.0,0.0,127017224.0,0.0,0.0,0.2,0.0,0.0,2.213,76.9206829268,1.29270519749,20.754,-0.0236380517748,1.64032923196,79.246,85.2,88.0,74.5,96.1,97.2,92.1,0.8,0.0,4.0,7.87294800271e-06,0.0,21.645675,742.0448
7430,117.0,1.57,1.57469717362,24321457.0,0.0,0.0,383.3,0.038,0.0,5.564,53.226902439,2.80882431795,69.045,2.50513823342,3.48953605682,30.955,18.8,41.1,8.9,48.5,79.2,34.8,43.3,15.8,55.7,0.305491566562,0.48105670643,24.71385,873.11491
1279,5.0,0.39,0.390930414386,25016921.0,55.7,55.0,0.0,0.038,0.0,5.521,53.7382926829,2.81934710724,68.821,2.49439235056,3.54037531033,31.179,19.3,41.6,9.3,49.3,79.7,35.5,42.1,14.9,54.4,0.0511253962868,0.0199864723561,24.2339,1032.00256
647,7.0,1.08,1.08191653787,25732928.0,0.0,0.0,0.0,0.04,0.0,5.472,54.2121219512,2.82189810279,68.583,2.47547518326,3.58233128817,31.417,19.8,42.0,9.7,50.1,80.1,36.3,40.9,14.0,53.2,0.0251428830796,0.0272025010135,24.050375,972.01975
1869,19.0,1.02,1.01658640984,26467180.0,0.0,0.0,0.0,0.0,0.0,5.418,54.6415121951,2.81340579197,68.331,2.44529243855,3.6123165457,31.669,20.3,42.4,10.1,50.8,80.6,37.0,39.7,13.1,52.0,0.0706157588379,0.0717870207555,24.1349083333,968.89764
480,1.0,0.2,0.208333333333,27216276.0,0.0,0.0,0.0,0.0,0.0,5.359,55.0259512195,2.79097018327,68.066,2.40239452437,3.6242766836,31.934,20.4,42.4,10.1,50.9,80.6,37.0,39.6,13.1,52.0,0.0176365054499,0.00367427196873,24.26845,1030.34469
8739,64.0,0.7,0.732349239043,27977863.0,0.0,0.0,297.7,0.0,0.0,5.295,55.3712439024,2.75984136421,67.786,2.34762864438,3.63282564732,32.214,20.5,42.4,10.1,51.1,80.6,37.0,39.5,13.1,52.0,0.312354092234,0.228752281759,24.619625,851.00796
16,0.0,0.0,0.0,52125411.0,0.0,0.0,0.0,0.581,0.209,2.33,65.180902439,0.755643792844,68.065,-0.0200069271024,2.42918924088,31.935,78.0,83.9,75.3,79.2,92.0,73.2,5.1,0.6,7.2,0.000306952016167,0.0,23.2027833333,1128.45631
174,0.0,0.0,0.0,52543841.0,0.0,0.0,0.0,0.612,0.21,2.28,65.4277804878,0.79953228101,67.531,0.0118935987524,2.45785395235,32.469,79.4,84.3,77.1,80.3,92.7,74.4,4.5,0.5,6.4,0.00331152037401,0.0,23.5464416667,953.93655
33,0.0,0.0,0.0,52983829.0,0.0,0.0,0.0,0.0,0.0,2.239,65.654097561,0.833886599801,66.993,0.0340270437127,2.47726975794,33.007,79.5,84.3,77.1,80.4,92.7,74.4,4.4,0.5,6.4,0.000622831543564,0.0,23.348425,1124.17934
400,0.0,0.0,0.0,53437159.0,0.0,0.0,0.0,0.0,0.0,2.204,65.8578536585,0.8519611602,66.449,0.0366205163343,2.48666336449,33.551,79.5,84.3,77.1,80.5,92.7,74.4,4.4,0.5,6.4,0.00748542788362,0.0,23.33415,1529.5992
103,12.0,11.7,11.6504854369,53897154.0,0.0,0.0,11.8,0.0,0.0,2.177,66.0420731707,0.857130964661,65.902,0.0305345405353,2.47434073572,34.098,79.6,84.3,77.1,80.6,92.7,74.4,4.4,0.5,6.4,0.00191104710278,0.0222646264402,23.370825,2002.02835
3,0.0,0.0,0.0,2346592.0,52.0,71.6,0.0,0.0,0.0,3.56,64.3438780488,2.36941625194,55.321,0.554858976228,4.66278466611,44.679,33.6,55.0,16.3,89.6,98.2,82.6,49.6,19.6,73.9,0.00127844976886,0.0,21.0614916667,230.51668
485,13.0,2.7,2.68041237113,2402858.0,0.0,0.0,0.0,0.0,0.0,3.522,64.680195122,2.36947993938,54.322,0.547200666009,4.58074006481,45.678,34.0,54.7,16.6,90.3,98.2,83.6,49.0,19.9,73.5,0.201842971994,0.54102239916,20.9172166667,329.20691
1790,9.0,0.5,0.502793296089,26875910.0,0.0,0.0,5.4,0.0,0.0,2.606,67.9714878049,1.05948828539,83.178,0.652754375166,3.09530137042,16.822,37.9,51.9,35.1,87.0,92.0,86.0,42.3,11.2,48.6,0.0666023959747,0.0334872381996,13.6891875,1223.43509
12,0.0,0.0,0.0,27179237.0,46.7,39.0,0.0,0.0,0.0,2.486,68.4066341463,1.12229898774,82.834,0.707871615475,3.14660646263,17.166,39.5,52.7,36.7,88.0,91.8,87.2,40.1,10.1,46.4,0.000441513497969,0.0,12.9564525,1659.27677
34,0.0,0.0,0.0,27500515.0,0.0,0.0,0.0,0.0,0.0,2.381,68.8233170732,1.17513955528,82.482,0.749289558494,3.20495529613,17.518,41.1,53.5,38.4,88.9,91.6,88.3,38.0,9.0,44.2,0.00123634048308,0.0,12.8757258333,1364.64597
933,2.0,0.2,0.21436227224,28174724.0,45.9,0.0,0.0,0.0,0.0,2.222,69.6046829268,1.21317249181,81.757,0.766504972079,3.23981291234,18.243,44.2,55.2,41.8,90.7,91.1,90.6,33.7,6.7,39.7,0.0331147875663,0.00709856110747,12.78535,551.66316
80,0.0,0.0,0.0,28513700.0,0.0,0.0,3.3,0.0,0.0,2.167,69.9733414634,1.19594095694,81.385,0.739897274935,3.21456044579,18.615,45.8,56.0,43.5,91.6,90.9,91.8,31.6,5.6,37.5,0.00280566885392,0.0,12.3975316667,1344.22459
1154,66.0,5.72,5.71923743501,16291990.0,0.0,0.0,499.9,0.019,0.0,7.667,58.259,3.87855166575,82.441,3.64471328796,4.98381275277,17.559,9.5,34.8,4.1,54.0,94.8,45.3,75.4,16.4,87.9,0.0708323538131,0.405107049538,28.7143583333,191.20534
2324,60.0,2.58,2.5817555938,16946485.0,0.0,0.0,0.0,0.0,0.0,7.656,59.2045609756,3.93868617023,82.234,3.6872818921,5.11067324521,17.766,9.8,35.6,4.2,55.1,96.5,46.1,74.8,15.9,87.5,0.137137583399,0.35405572306,28.1708166667,154.15008
5284,110.0,2.08,2.08175624527,17635782.0,43.0,44.3,0.0,0.0,0.0,7.642,60.0725365854,3.98694686496,82.014,3.71906080304,5.21765487091,17.986,10.1,36.4,4.4,56.2,98.2,47.0,74.2,15.3,87.1,0.299618128643,0.623731910499,28.0581,210.27753
585,13.0,2.22,2.22222222222,18358863.0,0.0,0.0,0.0,0.0,0.0,7.623,60.8281463415,4.01825488305,81.78,3.73253058669,5.31087327699,18.22,10.5,37.1,4.5,57.3,99.8,47.8,73.6,14.8,86.7,0.0318647184197,0.070810485377,28.1053083333,185.91212
2059,80.0,3.9,3.88538125304,19113728.0,0.0,0.0,0.0,0.0,0.0,7.599,61.4584878049,4.02943651656,81.531,3.72450042311,5.38679557761,18.469,10.8,37.9,4.6,58.1,100.0,48.6,73.0,14.3,86.3,0.107723621472,0.418547339378,28.3003916667,158.38673
51,4.0,7.8,7.8431372549,19899120.0,0.0,0.0,356.5,0.0,0.0,7.567,61.9690243902,4.02686893114,81.268,3.70376909898,5.44084074441,18.732,10.9,37.9,4.6,58.2,100.0,48.6,72.8,14.3,86.3,0.00256292740584,0.0201013914183,27.7006666667,182.00732
